houseguid,mun_obr,lat,lon,exploitation_start_year,total_ppl,total_flats_count,vacant_flats_count,vacant_flats_share
8fc9a8e4-2aa0-40de-8cf9-9c3bfcae059b,Тверской район,55.7740872,37.58971089415445,1985.0,92,43,7.0,0.16279069767441862
8fcc509e-58d0-43c2-9608-7797e2ed326d,Академический район,55.68972745,37.57423110544104,1958.0,166,73,6.0,0.0821917808219178
8fcdf5b2-9a96-4e27-b010-05e1fcc30c38,район Ховрино,55.86275945,37.50122420863336,2003.0,220,87,9.0,0.10344827586206896
8fd56a4e-5d41-4d3f-8d25-5ec83da82623,Академический район,55.69002055,37.57634218347356,1957.0,109,64,16.0,0.25
8fd93ed3-a910-454c-a65f-c5806c90a303,район Северное Тушино,55.8502526,37.42084000303565,1983.0,177,97,14.0,0.14432989690721648
8fdcb93e-4e21-417e-b691-a67b2609830e,район Свиблово,55.8493672,37.64015259733753,1964.0,109,72,18.5,0.25
8ff8406f-2752-4cfd-a3fb-4cecd8d7276f,Пресненский район,55.7540496,37.6010306,1937.0,103,49,13.0,0.2653061224489796
8ffeb1c3-eee8-4286-9dbe-47b6e68e8f08,район Северное Тушино,55.85551985,37.43384829803964,2006.0,199,86,6.0,0.06976744186046512
900d887f-17f3-4289-a52e-52e6c767cc79,Тверской район,55.5428694,37.2030491,1958.0,210,88,2.0,0.022727272727272728
901ad80b-a31c-4c00-8cb1-ddfc91956a0b,Таганский район,55.747441949999995,37.660681499999995,1959.0,96,60,13.0,0.21666666666666667
901fdd7a-1db3-463c-bc2e-f07a91edebe9,район Сокол,55.803316949999996,37.51443699184783,1966.0,135,94,33.0,0.35106382978723405
90220ac2-27c0-439c-9102-f38d3d1d0472,район Новокосино,55.7408739,37.874637181697224,1988.0,190,110,19.0,0.17272727272727273
90251189-8aad-4f7f-9c11-1304ac43742e,район Сокол,55.802844449999995,37.510717248693254,1962.0,284,191,57.0,0.29842931937172773
90358a09-80be-4420-b6a2-753f3d9a1857,район Хамовники,55.736994800000005,37.57333368535865,1992.0,187,77,9.0,0.11688311688311688
903b792e-b41b-46fc-850c-2a8b0015ee60,район Перово,55.76207205,37.79205589863887,1957.0,178,92,9.0,0.09782608695652174
9040ad0f-0bab-456a-9185-038452d8716e,Бутырский район,55.808042900000004,37.582749377992656,1953.0,324,136,27.0,0.19852941176470587
9043e546-c9c2-4c55-aa54-dc0bff1bd4e8,Тверской район,55.7811029,37.587953555767214,1960.0,239,126,8.0,0.06349206349206349
9049b0de-45b2-4a36-bfd8-8035186bffbc,район Западное Дегунино,55.8637779,37.53729347440048,2006.0,164,168,98.0,0.5833333333333334
904a3ae3-0ea1-4650-885c-b818167f203f,район Черёмушки,55.6680052,37.57319533799042,1998.0,406,194,34.0,0.17525773195876287
90568a0d-5c39-4b4f-84fa-88b6bde47ebe,район Гольяново,55.8194592,37.805504600000006,1967.0,158,84,6.0,0.07142857142857142
905bef15-b957-44f7-bff8-8c37c4f2f9ff,Гагаринский район,55.6932139,37.549359,1958.0,1170,524,56.0,0.10687022900763359
905c137a-514a-477d-914e-f42189ad62d3,район Сокол,55.79389605,37.51474605370928,1953.0,208,83,6.0,0.07228915662650602
9062ecff-1877-4f09-b7bb-80c53e8088b3,Басманный район,55.768100000000004,37.673578846123014,1917.0,18,6,1.0,0.16666666666666666
9066c726-47a4-4c35-b1ac-97096c978923,район Соколиная Гора,55.786046049999996,37.73501237610013,1962.0,121,60,7.0,0.11666666666666667
90761b79-9b73-433a-99c1-89cde6eecde8,Останкинский район,55.81619095,37.62620545133723,1966.0,168,84,2.0,0.023809523809523808
907b2959-b5b3-4041-968f-89b0ffadaf5f,район Новогиреево,55.7536568,37.8222606,1970.0,168,94,18.0,0.19148936170212766
9081c6c3-18fe-45b7-ae2e-67bbf6a24cf8,Пресненский район,55.7569279,37.59808020315578,1927.0,87,46,10.0,0.21739130434782608
908eb970-b816-41f0-a3ae-5b6446d9cdbf,район Хорошёво-Мнёвники,55.7699834,37.485449879142976,1962.0,110,64,9.0,0.140625
9099e9c3-cc14-4bc1-9c68-dd0d76da76c0,район Левобережный,55.86689435,37.463471078765586,2009.0,279,147,37.0,0.25170068027210885
909a2179-8b8b-4314-9c8f-a8bc72ab15c9,Мещанский район,55.7757493,37.625167649999995,1974.0,349,168,11.0,0.06547619047619048
90a05272-2984-4d3a-a61e-db45203c7481,район Сокольники,55.79426775,37.685917890200436,1975.0,186,99,13.0,0.13131313131313133
90a07fc8-4126-457d-bb25-d98176cfc4f2,район Измайлово,55.79501165,37.799846872543824,1964.0,101,68,19.0,0.27941176470588236
90acc3be-9d68-4092-9958-bd0d622555a4,Рязанский район,55.712564549999996,37.7948337,1970.0,166,98,14.0,0.14285714285714285
90b49a40-264c-405f-b7cc-3054c76d1a74,Войковский район,55.818855850000006,37.4938220961871,1959.0,141,60,3.0,0.05
90b6e5c2-b9ff-45c6-9a3b-7a9093fc03c1,район Ховрино,55.85479425,37.49947140161877,1998.0,324,149,12.0,0.08053691275167785
90b8e773-3cde-4145-90ba-3a254b6fbcc0,район Чертаново Южное,55.6014801,37.62094332419214,1973.0,461,191,15.0,0.07853403141361257
90c1971f-0777-4155-b646-3061d8392e24,Обручевский район,55.666128,37.52300696320961,1963.0,81,72,38.0,0.5277777777777778
90c5846a-a638-4f1c-8a99-60254cd8b756,район Филёвский Парк,55.744322600000004,37.49518701498317,1977.0,130,77,23.0,0.2987012987012987
90d13e75-e326-4568-8f08-901a9e3af863,Таганский район,55.73147215,37.683341921463224,1957.0,85,41,8.0,0.1951219512195122
90d872d9-b669-4aa5-ad3c-51e30ec2e6fb,Лосиноостровский район,55.8862048,37.68379880118444,1998.0,264,135,29.0,0.21481481481481482
90f1e2b5-48b8-4852-9572-7a2a981bf67e,Обручевский район,55.6440812,37.497464771760775,2004.0,365,156,18.0,0.11538461538461539
90f2843c-11e9-4317-9351-d17735fd6191,район Кузьминки,55.70110345,37.78277289763003,1996.0,269,135,21.0,0.15555555555555556
9100851b-54ed-4c5d-ba89-f120080c436c,Тверской район,55.7811303,37.59298869608487,1938.0,46,18,1.0,0.05555555555555555
910c2ab9-5982-4a6d-8cff-ce12652b2353,Бутырский район,55.828170799999995,37.578529141520214,1966.0,145,92,21.0,0.22826086956521738
91162b79-52ce-4b96-981c-a142de917257,район Ростокино,55.8391786,37.658847022435154,1962.0,140,60,5.0,0.08333333333333333
9118d2dd-b965-47ad-967d-fb10a08a1b82,поселение Филимонковское,55.5319217,37.2378563,2011.0,31,17,4.0,0.23529411764705882
911e1e9f-5264-459d-bad8-661797031772,Войковский район,55.82147895,37.510665797418525,1963.0,71,33,1.0,0.030303030303030304
911f3165-16cc-4403-a21a-744419f392dc,район Ховрино,55.87679575,37.48412365315069,2010.0,558,238,19.0,0.07983193277310924
912134b8-a395-443b-b77d-0f8fbe1d566f,район Ростокино,55.832115349999995,37.650551199999995,1961.0,136,71,3.0,0.04225352112676056
91305fca-509e-4b53-b7a0-91e9c2099216,район Коньково,55.640001600000005,37.51379957067405,2003.0,304,140,39.0,0.2785714285714286
913f092b-edf3-4385-aec6-1a1754316f88,район Сокольники,55.79526665,37.68629039152579,1972.0,287,143,25.0,0.17482517482517482
9150b767-f391-44b9-9515-33a56019295e,район Аэропорт,55.805726750000005,37.517004718002696,1959.0,75,63,20.0,0.31746031746031744
9153aa3a-72d4-426d-b52f-1c883cb2b0c9,район Царицыно,55.63177015,37.6796457,2002.0,406,203,21.0,0.10344827586206896
91644160-6fb3-4758-970d-da0f210165f9,Таганский район,55.7511109,37.66338242036975,1957.0,67,41,9.0,0.21951219512195122
916b9aa8-396c-4a2d-98d4-e49847844d68,Гагаринский район,55.70562085,37.58256532209606,1963.0,106,71,7.0,0.09859154929577464
917afd86-2dbc-4750-bfc6-3e5d2c9f6a78,район Царицыно,55.637623399999995,37.65765921350523,1997.0,276,133,11.0,0.08270676691729323
917b8f7a-a76f-4efa-9b70-4a666ca67ca9,район Дорогомилово,55.75039755,37.56980468160317,1975.0,115,83,32.0,0.3855421686746988
918810e7-6d48-4ddf-83c5-f30c2230a718,поселение Сосенское,55.5732402,37.46880121741681,2014.0,493,361,138.0,0.38227146814404434
918e74df-56b0-4474-8cf4-434613fe5bb7,район Аэропорт,55.80390725,37.52739181385514,1978.0,134,73,25.0,0.3424657534246575
919018e6-a285-4256-8b03-027046d3443b,Мещанский район,55.768705999999995,37.62671755353237,1932.0,33,11,1.0,0.09090909090909091
91a7dbdd-ec56-4ffb-ba4d-07e509920c7e,район Якиманка,55.73263655,37.61613793612181,1931.0,181,59,1.0,0.01694915254237288
91be47d7-1a7d-48fa-93cf-1ae700fad96d,район Якиманка,55.72266535,37.609239321040434,1972.0,145,98,17.0,0.17346938775510204
91c2ef46-e600-4066-9732-7fd2fe808ad0,поселение Сосенское,55.5773704,37.47411009144642,2015.0,135,135,80.0,0.5925925925925926
91cd1f93-0ce5-4329-b4e7-d21011081b28,Тверской район,55.78384175,37.59095813730363,1966.0,321,179,38.0,0.2122905027932961
91cd3bfc-a361-446b-8c23-00f92e478a04,район Филёвский Парк,55.737479199999996,37.498864988715056,1995.0,206,128,33.0,0.2578125
91ddcdfe-b464-43ce-8bf6-1f0e26b5dca1,Бутырский район,55.824449900000005,37.577939763246754,1994.0,227,116,20.0,0.1724137931034483
91e1ee38-3c51-4c8d-a36a-c4a1f2c372bc,район Хамовники,55.7260859,37.568657931295334,1966.0,118,72,13.0,0.18055555555555555
91e3dbe3-1bd2-46c1-8e1c-dc4900c02e86,Мещанский район,55.7880595,37.63223835005509,1974.0,420,207,30.0,0.14492753623188406
91f1205d-328d-4ae1-9918-9b3c185a753f,район Якиманка,55.7339833,37.614655,2007.0,19,11,6.0,0.5454545454545454
91f1addd-f0ac-491b-978d-ab591088301f,район Свиблово,55.8496896,37.63767796052212,1970.0,296,148,22.0,0.14864864864864866
91f1f7bc-7b9f-4940-a1e5-b02e436ccbc1,Алексеевский район,55.811458,37.65816967200842,1955.0,371,181,52.0,0.287292817679558
91f4ece4-e0cb-4403-a2a2-96ec4db51505,район Щукино,55.80558155,37.468539605464116,1936.0,97,47,13.0,0.2765957446808511
91fd7945-4cad-4885-8589-7f7daaa1272b,Нижегородский район,55.736093,37.73610128368102,1968.0,129,80,26.0,0.325
92045865-119b-46d3-af20-1c7f7f1daba2,район Покровское-Стрешнево,55.83394665,37.46858569979111,2002.0,13,22,18.0,0.8181818181818182
920ceb90-1c1f-41ac-898f-5ff9dadbff3c,район Бибирево,55.89662185,37.5975844,1974.0,636,286,27.0,0.0944055944055944
922d0103-a551-41ef-8674-cd1abd00b433,Пресненский район,55.757175849999996,37.52044610400474,1965.0,193,82,2.0,0.024390243902439025
9233ccbc-7b46-4b75-9b80-06a1fd05f6b7,район Сокол,55.79271695,37.51169530700599,1952.0,83,39,9.0,0.23076923076923078
923ae26d-01b0-4d2c-8038-2e32e024b236,район Северное Тушино,55.8640367,37.430641550000004,2002.0,472,208,8.0,0.038461538461538464
923c93d4-a417-4400-8600-42005759e713,район Раменки,55.702463949999995,37.49688245679938,2016.0,532,353,136.0,0.38526912181303113
92527053-e674-4b4f-94a0-f77678333b7e,район Филёвский Парк,55.7424124,37.48875325,1977.0,114,77,29.5,0.38961038961038963
92645ce1-4fa3-44ac-9ca9-855ca3c9a127,Мещанский район,55.774637549999994,37.630802543230004,1998.0,146,79,17.0,0.21518987341772153
9265062d-148b-4824-a2d5-eabdb1d376e1,район Лефортово,55.773641350000005,37.71180521831562,1965.0,96,68,27.0,0.39705882352941174
92735037-a874-445e-a71f-216c91a0a9c4,Тверской район,55.764017100000004,37.610751687236586,1938.0,177,109,44.0,0.4036697247706422
9282c5f0-1e97-4e78-8e5a-459856ca477d,район Черёмушки,55.650789849999995,37.55892096350344,1965.0,144,84,14.0,0.16666666666666666
92919960-e48b-4f65-be93-d8e11a66f791,район Аэропорт,55.809203600000004,37.5263669506831,1950.0,66,40,10.0,0.25
9294c7ac-9a22-4acf-ac05-83f6c1139ac2,Академический район,55.686610650000006,37.59267989999999,1960.0,172,72,2.0,0.027777777777777776
9294d191-ce3f-4cf8-833f-0664157ce78d,район Коптево,55.84046055,37.52841425,1997.0,266,119,21.0,0.17647058823529413
929c9a02-9571-416f-b526-a8eaef03331d,район Текстильщики,55.70301885,37.743276379124396,1980.0,240,103,1.0,0.009708737864077669
929ffbf1-878d-4772-b5e4-7f251e8e5ea2,район Хорошёво-Мнёвники,55.77015405,37.4736633994811,2015.0,1177,624,114.0,0.18269230769230768
92a00109-7737-48bc-954b-010947290fe2,район Измайлово,55.8096368,37.7874219,1970.0,258,165,29.0,0.17575757575757575
92a5c865-3beb-40e1-86e8-bc493b2c6480,Гагаринский район,55.6947564,37.56218687571135,1967.0,197,111,4.0,0.036036036036036036
92a70753-981c-4529-8e4d-fa4f20e92102,район Арбат,55.749236350000004,37.5766824185163,1954.0,437,228,72.0,0.3157894736842105
92a70fd5-febd-4325-b81a-16d5994eecdf,Тверской район,55.77599435,37.599441292866324,1957.0,90,35,1.0,0.02857142857142857
92ac48cc-8d19-4b72-961f-aa98ccb8afe9,район Вешняки,55.7220813,37.81071636228876,1970.0,452,214,19.0,0.08878504672897196
92bd0b2b-a59f-4dfa-bf4a-bb8f607e31db,район Кунцево,55.7297784,37.4316027,1959.0,11,51,46.0,0.9019607843137255
92c69607-10d6-434d-92a9-e78940778e3d,район Тропарёво-Никулино,55.6599644,37.4947759,1970.0,189,107,30.0,0.2803738317757009
92ca779f-04ae-49af-96f1-1dbfd9c87daa,район Ново-Переделкино,55.63660575,37.36216038511269,1988.0,431,222,44.0,0.1981981981981982
92efdff6-dd49-4755-b4f8-65553307e6e0,поселение Филимонковское,55.5319217,37.2378563,2013.0,23,15,6.0,0.4
92f338e9-4b14-4346-9941-82ca3ec0a53c,Донской район,55.70352389999999,37.595341839727084,1949.0,13,12,5.0,0.4166666666666667
9303781f-ff83-4cbb-9e75-df67165f7121,район Северное Измайлово,55.80479285,37.79785040058781,1963.0,120,72,19.0,0.2638888888888889
93042b54-152d-47b3-8ddb-2141456bf280,район Котловка,55.6732873,37.59330636380442,1964.0,106,68,14.0,0.20588235294117646
930d8f8e-849b-4573-b778-99def67ac125,Тверской район,55.78684045,37.591119689018655,1990.0,94,55,11.0,0.2
93103f05-35b7-400a-915f-90da10a72f5d,район Марфино,55.845320150000006,37.57959877619766,1963.0,142,71,9.0,0.1267605633802817
93296727-57ec-4157-a72d-cfe76afb3931,Басманный район,55.76189865,37.64965287245364,1927.0,127,69,10.0,0.14492753623188406
9339e4b1-bb40-423a-aee4-f08a90d1dd57,район Некрасовка,55.702801050000005,37.92240860801163,2010.0,936,384,11.0,0.028645833333333332
933a3395-f3d9-4b0f-ae92-a2a35dc4f4a3,район Кунцево,55.7390561,37.41878079999999,1966.0,140,96,41.0,0.4270833333333333
935313fd-f0b7-4ec8-bb97-e55426afb516,Мещанский район,55.778886099999994,37.63958724560632,1917.0,49,27,8.0,0.2962962962962963
935a3e03-957c-476f-bf43-a622c2e42b21,район Щукино,55.790190249999995,37.49193339590566,1954.0,198,79,2.0,0.02531645569620253
935c7a15-7333-463e-85d2-79d509b687ef,район Замоскворечье,55.72173345,37.62581558606543,2001.0,520,333,108.0,0.32432432432432434
93676527-daa9-494f-b892-21eca7b753c2,Лосиноостровский район,55.875371599999994,37.691972750000005,1967.0,152,84,10.0,0.11904761904761904
9369bf6c-e4f4-4bec-a041-0d3733b18904,Таганский район,55.73372645,37.65438543305238,1972.0,314,178,21.0,0.11797752808988764
936ba0c9-8323-4daa-a8a4-c57033621cdb,район Богородское,55.81799905,37.7115258742997,2002.0,363,180,34.0,0.18888888888888888
93765af4-3c14-496f-b792-ac28d7765dae,район Нагатинский Затон,55.67803485,37.67740654962575,1967.0,311,178,9.0,0.05056179775280899
937a222a-5e7d-4f89-adf2-6970d9e30b6c,Тимирязевский район,55.81001545,37.56870428036591,1989.0,101,52,1.0,0.019230769230769232
937efb14-b003-46c6-9264-0913d311d10b,Академический район,55.69419795,37.58184606546227,2002.0,176,63,2.0,0.031746031746031744
9389e9cc-beae-4f86-b439-9e337baf1172,район Восточное Дегунино,55.86846165,37.568282499999995,1972.0,271,178,26.0,0.14606741573033707
938c94c3-a898-46ee-abbe-8811c542820e,район Проспект Вернадского,55.672330849999994,37.507084951342634,2019.0,208,128,46.0,0.359375
93908935-da45-422e-ae32-60173fcecc4e,район Новогиреево,55.7516313,37.809112150000004,1969.0,149,84,12.0,0.14285714285714285
93976321-04e2-4406-a017-4c0a701d4b7c,район Западное Дегунино,55.86457575,37.5385597047023,1968.0,138,84,20.0,0.23809523809523808
93a9ed8d-0ddf-4ce8-a2f2-0396d3d9e93d,Басманный район,55.757208950000006,37.63707683010354,1930.0,118,50,3.0,0.06
93d544fd-b567-4fc8-87b5-86b82ae9f917,район Аэропорт,55.79906835,37.54998198850875,1958.0,40,21,7.0,0.3333333333333333
93f1fa2e-362b-45c7-b420-efd56b13a8c2,район Нагатинский Затон,55.684943649999994,37.68772474643423,1973.0,139,80,10.0,0.125
93f3344f-9a28-4c27-a70c-4e760558a1e6,Ломоносовский район,55.5416914,37.2041884,1956.0,203,89,15.0,0.16853932584269662
93fd9cbc-0b94-4171-8224-0252e81f8e62,район Люблино,55.666162850000006,37.781107245789556,2003.0,554,246,23.0,0.09349593495934959
9401ba6b-24fb-4611-867a-75a90eef4074,Пресненский район,55.757146399999996,37.58118952155915,1930.0,14,10,5.0,0.5
9410b0f8-d925-4e0f-83ea-5f34555e4744,район Свиблово,55.85118805,37.63698380677741,1975.0,176,98,14.0,0.14285714285714285
9414dc36-722e-4c1c-9806-2e178e1baa7e,район Новогиреево,55.74419035,37.80151636851719,2013.0,315,209,73.0,0.3492822966507177
941ebf03-a98c-4b7a-9536-9fbe7b9f6297,район Чертаново Северное,55.62969625,37.59339613206332,1973.0,173,99,2.0,0.020202020202020204
942213d5-38f4-4f3f-b584-9020a4be7f26,район Ховрино,55.856940949999995,37.50007974562226,2000.0,340,174,46.0,0.26436781609195403
9422943a-9dee-484d-a62a-43b1db1daec2,Басманный район,55.7595209,37.641360137371535,1955.0,35,21,5.0,0.23809523809523808
9425714b-4ddc-4e04-a27f-72119084a6ca,район Богородское,55.81253025,37.72204180245389,1962.0,107,68,20.0,0.29411764705882354
9430b939-3c94-4c44-af90-f2e6b5c8cec6,Пресненский район,55.76145425,37.539221013288284,1958.0,124,49,6.0,0.12244897959183673
94316299-6072-4921-a6ed-650703f3d626,район Печатники,55.6925576,37.72640950598959,1973.0,374,143,4.0,0.027972027972027972
94322655-3fd1-4375-a57d-06815a4e5d32,район Южное Тушино,55.8472385,37.4432269946726,1973.0,326,144,4.0,0.027777777777777776
9440a3af-8101-4128-8a79-b22e18413a8d,Донской район,55.6936104,37.61062432879814,1971.0,191,84,5.0,0.05952380952380952
94470a90-b6c6-4341-be0a-8a3dbb5f194f,район Замоскворечье,55.74043485,37.627465655209036,1917.0,135,63,6.0,0.09523809523809523
944f7b75-c89e-4e76-9445-422bd776a7b5,Южнопортовый район,55.7132417,37.6679007,1952.0,107,58,13.0,0.22413793103448276
9450e1ae-70ae-4761-bab8-9c8ee974a3e5,Головинский район,55.847373000000005,37.4881732460034,1967.0,163,84,3.0,0.03571428571428571
945ba5fa-b612-408c-baaf-033515cdf1e1,район Люблино,55.6740377,37.75509191572712,2002.0,187,83,6.0,0.07228915662650602
9463a123-654a-4606-bc31-7c74d9876e6a,район Гольяново,55.82316245,37.828590649621304,1973.0,600,288,41.5,0.14583333333333334
946465c5-33b3-4658-a410-3beccf01a5e4,район Левобережный,55.8627149,37.47858762663629,1963.0,127,72,7.0,0.09722222222222222
94688d8c-d2e0-4a81-a036-47c488de2a0b,район Замоскворечье,55.722311149999996,37.621591749348305,1961.0,348,176,13.0,0.07386363636363637
946d6a9f-20a8-4914-8f89-7df99b7c1e5a,район Хамовники,55.720413699999995,37.581037661736296,1955.0,396,197,53.0,0.26903553299492383
946e9cec-8c09-4624-890f-8967ec2cb0b9,поселение Сосенское,55.56840445,37.48680618163537,2014.0,121,79,25.0,0.31645569620253167
947d14e0-64af-4486-8dca-fd90a9c618d3,район Чертаново Центральное,55.61394385,37.59984340684342,1970.0,979,493,88.0,0.17849898580121704
94867f4a-d972-405d-a2fa-bf5113002935,Ломоносовский район,55.67821605,37.53576711201923,2006.0,289,174,77.0,0.4425287356321839
949169d2-d5ef-4cab-b1fa-d69291e4d7f9,Таганский район,55.7394384,37.6580194,1917.0,85,43,4.0,0.09302325581395349
949c927f-2bcd-47f2-885e-420f32582c7c,район Ростокино,55.8299563,37.66411547138628,1970.0,161,98,29.0,0.29591836734693877
949d5b4a-4bfa-448c-b7a4-04c4b32d4ab5,район Царицыно,55.6328717,37.6644550907569,1973.0,246,120,5.0,0.041666666666666664
94b41c1d-7f06-4af5-b001-da32e34c4e0b,район Измайлово,55.793543799999995,37.804737751032114,1965.0,146,65,1.0,0.015384615384615385
94c19217-2af2-4f0c-aa2e-b28bed00c818,Войковский район,55.818605000000005,37.493279949009334,1961.0,119,60,10.0,0.16666666666666666
94c26934-1313-40f9-b41b-b73f3cc85edf,район Лефортово,55.764400300000005,37.70113117388294,1987.0,204,111,11.0,0.0990990990990991
94c45219-4492-48f4-8f46-0eb84963116d,Бутырский район,55.8134673,37.58492265985901,1952.0,76,33,8.0,0.24242424242424243
94cbc5d1-6cbc-4d21-a550-88056c72d941,Мещанский район,55.77960865,37.632432537974694,1951.0,61,32,13.0,0.40625
94cc1abf-af03-42e0-8e6e-7cbe1d020252,Мещанский район,55.7864442,37.62990265786325,1969.0,145,84,20.0,0.23809523809523808
94d19326-cba4-4fac-b38a-28bc803c4d95,район Хорошёво-Мнёвники,55.781534699999995,37.472125681153855,2002.0,479,228,37.0,0.16228070175438597
94d86e01-743d-46d6-8313-e7372f3ecb99,район Новогиреево,55.7474237,37.791088330033276,1968.0,150,84,21.0,0.25
94da39bd-af64-4fba-ae64-ab3fceb1c1e9,район Зюзино,55.653966049999994,37.59990225,1966.0,101,64,5.0,0.078125
94ddeb41-934b-437d-b0f7-f124acb6be64,район Ивановское,55.7650189,37.83024961006096,1973.0,320,143,6.0,0.04195804195804196
94f466fe-cd99-434b-b132-66cf0490a23e,район Некрасовка,55.7002181,37.92368493908526,2013.0,433,192,22.0,0.11458333333333333
94f4d0a9-d350-4075-b517-2b8affc199dc,район Преображенское,55.7990586,37.7294674514062,1971.0,171,91,4.0,0.04395604395604396
94f5c7eb-e1ac-4bf2-b676-e1b303e6b392,район Хамовники,55.740309499999995,37.58939634718602,1929.0,104,40,4.0,0.1
95063ed0-0e95-4d49-afe9-51847127d08b,район Беговой,55.781397150000004,37.57619730806824,1955.0,222,116,44.0,0.3793103448275862
950fe2bb-7489-4c17-8e88-9deb47f7b596,район Преображенское,55.8000144,37.70432650895652,1963.0,171,80,9.0,0.1125
95110f37-9fd0-46d3-91c4-65f813304118,район Черёмушки,55.67668355,37.55161545,2001.0,484,203,15.0,0.07389162561576355
951c9632-69d7-4490-9481-53b8bd5b01b4,Басманный район,55.7747097,37.6823193,2000.0,366,181,28.0,0.15469613259668508
9533882b-b4bb-4ac6-9039-c7ae0820d359,Нагорный район,55.650346,37.60953850455982,2001.0,472,222,37.0,0.16666666666666666
9544ff35-89eb-4eff-94d5-77bb4a371b42,Пресненский район,55.7728107,37.58043946675866,1962.0,113,68,17.0,0.25
95519315-42df-4d7d-b944-7611a6574a25,Басманный район,55.7715766,37.6804567,1917.0,103,42,3.0,0.07142857142857142
95593f17-bd15-489f-85a2-c8d785f77b4e,район Гольяново,55.8129641,37.783123922505624,1978.0,171,93,5.0,0.053763440860215055
955b5f22-6445-4976-bc08-53f7a650dca2,район Печатники,55.688318,37.71972772657005,2001.0,315,151,43.0,0.2847682119205298
955dbe98-ef25-40c7-9a22-00ea9348a3e5,район Новогиреево,55.74892035,37.788324208981706,1967.0,500,217,8.0,0.03686635944700461
95634139-5ee9-41f6-a1d7-10fba657bd92,район Некрасовка,55.704344649999996,37.92100360744648,2010.0,607,260,34.0,0.13076923076923078
95637e29-8c23-4696-83c7-6d62a7a88afe,район Хамовники,55.7302069,37.592456600000006,1960.0,279,112,5.0,0.044642857142857144
956aed21-9c2d-4369-9e94-94a9752ee84a,городской округ Троицк,55.81079525,37.52949391328912,1981.0,278,143,23.0,0.16083916083916083
95757d57-0b52-41ff-bede-01e6723db811,район Проспект Вернадского,55.67476585,37.500125249999996,2010.0,438,240,55.0,0.22916666666666666
957cf1b2-e63a-4a55-afdd-6cca42cad343,Алексеевский район,55.8242782,37.6459241,1960.0,557,250,18.0,0.072
95874e15-16f4-49bc-bd08-cd150d5e08b6,Нагорный район,55.651047500000004,37.6093433010453,1966.0,129,96,38.0,0.3958333333333333
958b2b02-40c6-4c04-85ba-4961efb65628,Южнопортовый район,55.7077514,37.671939140000006,2005.0,250,142,38.0,0.2676056338028169
95934d37-e813-404b-8315-5e8e7d135e92,Пресненский район,55.773648449999996,37.58517383923579,1975.0,193,120,47.0,0.39166666666666666
9597322f-f1aa-433e-8f7d-771fbdd08aa5,Тверской район,55.77195525,37.59833107178364,1962.0,67,60,26.0,0.43333333333333335
95a4f135-bf09-49aa-9984-91853931a7af,район Кузьминки,55.7041567,37.76865,2014.0,219,138,51.0,0.3695652173913043
95a6fe38-27c6-480e-9512-0e0f1a53afa6,Пресненский район,55.7538623,37.6012648,1900.0,109,51,10.0,0.19607843137254902
95b0103f-d872-4eb0-8f1e-04187786816f,район Раменки,55.7260176,37.52900618559703,1973.0,275,155,35.0,0.22580645161290322
95b7a9b4-50bb-4c15-90b7-8b410cad924c,Академический район,55.692501899999996,37.58327726535371,1964.0,30,17,4.0,0.23529411764705882
95c2bae4-b760-426b-a22c-b05475b1e7f0,район Соколиная Гора,55.7680819,37.744381534113046,1966.0,132,73,2.0,0.0273972602739726
95c40d65-1b50-4175-837d-d5868dc26633,район Марьина Роща,55.794696200000004,37.60375131251254,1973.0,121,92,25.0,0.2717391304347826
95cc8fbc-6b69-467f-bb72-27a840c70cd9,район Хамовники,55.7452695,37.581656,1961.0,127,69,18.0,0.2608695652173913
95cea1a7-3286-490e-96c4-4a351d28f8b6,Тверской район,55.7775263,37.6175666795188,1963.0,93,65,23.0,0.35384615384615387
95dcbeda-5cf3-483e-81f8-5f23f8fe877d,район Южное Бутово,55.5440993,37.54062320042363,2003.0,342,168,15.0,0.08928571428571429
95e11226-3ccc-48c5-aa77-260d5dc25bb9,район Кунцево,55.74349,37.414724176585715,1963.0,109,72,12.0,0.16666666666666666
95e23413-1b34-4937-8fc4-67dd7feada51,район Раменки,55.72124625,37.5247482325,1963.0,117,64,2.0,0.03125
95e60880-48e3-4cf2-88b0-8e72f4cd5683,район Измайлово,55.8083081,37.7986786,1966.0,287,144,23.0,0.1597222222222222
95efd4dd-1702-423f-a246-ca923e6f9513,район Москворечье-Сабурово,55.6458602,37.664429930855775,1959.0,88,44,3.0,0.06818181818181818
95f07056-5c93-40d5-8bed-57d8f17b6986,район Сокольники,55.7962555,37.697081830867646,1928.0,157,60,1.0,0.016666666666666666
960544e8-dd25-44d9-8401-bb808f5b27ef,район Ховрино,55.855482499999994,37.49832035740542,1975.0,205,94,16.0,0.1702127659574468
9614895e-dca7-42d1-859e-bfd4ed8ee6f2,Хорошёвский район,55.7826559,37.5209837,1968.0,190,118,40.0,0.3389830508474576
9615508d-1721-4a3c-be70-86aa8b1e7abb,район Черёмушки,55.6714578,37.576695166595464,2000.0,682,330,55.0,0.16666666666666666
9625bb3a-f549-49b4-aad6-92ba618c16de,район Арбат,55.7488939,37.58795182412771,1917.0,43,21,6.0,0.2857142857142857
